ride_id,datetime,city,driver_id,customer_id,ride_status,distance_km,fare_amount,payment_method,vehicle_type,surge_multiplier
22646,2024-07-22 22:50:00,Delhi,1615,14980,Completed,15.48,225.76,Cash,SUV,1.0
22647,2024-08-07 00:37:00,Pune,1183,8727,Completed,16.47,285.17,UPI,Prime,1.2
22648,2024-08-16 14:10:00,Mumbai,1021,8057,Cancelled,11.41,0.0,Wallet,Prime,1.2
22649,2024-01-15 08:28:00,Chennai,1306,13221,Cancelled,21.12,0.0,Cash,Mini,1.0
22650,2024-09-03 11:28:00,Pune,1451,17394,Completed,2.31,67.72,Card,Auto,1.0
22651,2024-05-13 07:39:00,Chennai,1285,19494,Cancelled,20.74,0.0,Cash,SUV,1.2
22652,2024-08-27 14:29:00,Bangalore,1324,9604,Completed,3.07,76.84,Cash,SUV,1.0
22653,2024-02-10 10:11:00,Hyderabad,1586,15099,Completed,5.08,100.96,UPI,Auto,1.0
22654,2024-04-09 20:16:00,Chennai,1568,15613,Completed,4.17,90.04,Wallet,Mini,1.0
22655,2024-09-04 12:56:00,Hyderabad,1940,10307,No Show,2.46,0.0,Card,Prime,1.2
22656,2024-05-13 08:43:00,Mumbai,1458,17954,No Show,12.04,0.0,Cash,Prime,1.5
22657,2024-02-05 11:32:00,Pune,1636,18179,Completed,24.59,502.62,UPI,SUV,1.5
22658,2024-10-10 20:23:00,Hyderabad,1279,14493,Cancelled,5.0,0.0,UPI,Prime,1.5
22659,2024-05-23 01:50:00,Chennai,1799,8141,Cancelled,20.84,0.0,UPI,Mini,1.0
22660,2024-07-02 00:18:00,Pune,1536,14690,Completed,10.22,195.17,Card,Prime,1.2
22661,2024-01-30 09:10:00,Pune,1229,8388,Completed,23.86,326.32,UPI,Prime,1.0
22662,2024-10-05 18:22:00,Chennai,1517,6217,Completed,14.91,262.7,Cash,Prime,1.2
22663,2024-08-08 08:22:00,Hyderabad,1990,12486,Completed,8.7,144.4,Card,Mini,1.0
22664,2024-10-19 03:52:00,Mumbai,1692,9472,Completed,18.25,259.0,Wallet,Prime,1.0
22665,2024-02-26 13:51:00,Bangalore,1598,14776,Completed,13.2,198.4,UPI,Auto,1.0
22666,2024-05-05 18:02:00,Chennai,1141,13711,Completed,16.21,234.52,Cash,Auto,1.0
22667,2024-09-27 00:50:00,Delhi,1172,14379,Completed,9.08,148.96,Cash,Auto,1.0
22668,2024-07-03 04:08:00,Hyderabad,1682,12613,Completed,5.09,101.08,UPI,Mini,1.0
22669,2024-09-11 18:06:00,Mumbai,1709,18924,Completed,21.95,303.4,Cash,SUV,1.0
22670,2024-09-07 14:09:00,Hyderabad,1199,12915,Completed,23.37,320.44,UPI,Mini,1.0
22671,2024-12-15 23:09:00,Bangalore,1782,8732,Completed,14.4,255.36,UPI,Prime,1.2
22672,2024-09-07 14:28:00,Hyderabad,1158,11144,No Show,18.37,0.0,UPI,SUV,1.0
22673,2024-12-10 07:08:00,Hyderabad,1471,12491,Cancelled,21.26,0.0,Card,SUV,1.5
22674,2024-03-14 02:10:00,Pune,1029,14421,Completed,13.83,247.15,UPI,Prime,1.2
22675,2024-10-15 03:54:00,Hyderabad,1502,8995,Completed,19.28,271.36,Card,Mini,1.0
22676,2024-10-13 20:08:00,Bangalore,1475,9120,Completed,21.58,298.96,Wallet,Mini,1.0
22677,2024-11-06 14:14:00,Bangalore,1587,17581,Completed,14.2,210.4,UPI,Prime,1.0
22678,2024-08-21 23:45:00,Hyderabad,1052,17380,Completed,12.94,234.34,UPI,Auto,1.2
22679,2024-10-22 07:24:00,Delhi,1717,8925,Completed,15.45,225.4,Card,Auto,1.0
22680,2024-11-28 14:51:00,Chennai,1516,17444,Completed,24.16,329.92,Cash,Prime,1.0
22681,2024-02-16 15:54:00,Chennai,1373,17745,Completed,20.45,285.4,Card,SUV,1.0
22682,2024-07-30 13:07:00,Pune,1814,14743,Completed,4.64,95.68,Cash,SUV,1.0
22683,2024-04-22 12:53:00,Hyderabad,1862,11701,Completed,21.06,292.72,Wallet,SUV,1.0
22684,2024-07-11 20:04:00,Pune,1380,18085,Cancelled,15.93,0.0,Card,Prime,1.2
22685,2024-02-15 20:55:00,Delhi,1250,6237,No Show,3.9,0.0,Cash,Auto,1.0
22686,2024-11-08 06:42:00,Pune,1904,16280,Completed,12.7,192.4,Card,Prime,1.0
22687,2024-12-26 02:28:00,Delhi,1622,9065,Completed,12.1,185.2,Cash,Mini,1.0
22688,2024-05-12 23:28:00,Bangalore,1473,18544,Completed,2.8,73.6,Card,SUV,1.0
22689,2024-06-10 01:04:00,Chennai,1007,12626,Completed,11.6,179.2,Wallet,Mini,1.0
22690,2024-05-28 23:34:00,Hyderabad,1618,19976,Cancelled,17.72,0.0,Wallet,SUV,1.0
22691,2024-05-31 13:20:00,Bangalore,1287,12322,Cancelled,24.75,0.0,UPI,SUV,1.0
22692,2024-09-12 00:14:00,Chennai,1248,14026,Completed,24.84,338.08,Cash,Auto,1.0
22693,2024-05-06 22:11:00,Pune,1702,7337,Completed,13.98,207.76,UPI,Auto,1.0
22694,2024-01-29 17:37:00,Pune,1905,6629,Completed,8.67,144.04,UPI,Mini,1.0
22695,2024-06-01 08:45:00,Chennai,1499,10712,Cancelled,18.28,0.0,UPI,SUV,1.5
22696,2024-08-14 17:45:00,Bangalore,1309,12749,Completed,9.12,149.44,UPI,Mini,1.0
22697,2024-09-14 19:10:00,Mumbai,1619,7725,Completed,6.77,121.24,Card,Prime,1.0
22698,2024-11-28 13:30:00,Bangalore,1641,7918,Completed,12.47,284.46,Card,Prime,1.5
22699,2024-09-22 19:36:00,Bangalore,1036,9789,Completed,16.45,356.1,Card,Auto,1.5
22700,2024-08-19 03:35:00,Delhi,1522,13706,Completed,23.1,380.64,UPI,Auto,1.2
22701,2024-09-04 21:02:00,Mumbai,1234,6047,Completed,22.82,376.61,Wallet,SUV,1.2
22702,2024-06-20 17:13:00,Pune,1159,14327,Completed,21.1,293.2,Wallet,SUV,1.0
22703,2024-08-28 06:53:00,Mumbai,1492,7700,Cancelled,16.21,0.0,UPI,Prime,1.0
22704,2024-10-30 10:33:00,Mumbai,1679,15923,Completed,16.63,287.47,UPI,Mini,1.2
22705,2024-06-02 04:58:00,Mumbai,1587,7223,Cancelled,17.25,0.0,Cash,Auto,2.0
22706,2024-05-22 01:35:00,Mumbai,1565,15714,Completed,22.95,315.4,Card,Prime,1.0
22707,2024-07-26 14:52:00,Delhi,1172,13369,Completed,10.33,163.96,Card,Mini,1.0
22708,2024-08-14 16:07:00,Hyderabad,1866,19923,No Show,3.69,0.0,Wallet,Auto,1.0
22709,2024-09-21 15:45:00,Delhi,1744,6305,Completed,20.65,287.8,Cash,Mini,1.0
22710,2024-11-16 03:40:00,Bangalore,1207,14048,Completed,11.08,172.96,Cash,Prime,1.0
22711,2024-03-14 02:08:00,Pune,1292,14048,Completed,20.61,287.32,Wallet,Auto,1.0
22712,2024-11-28 17:41:00,Chennai,1579,12384,No Show,3.34,0.0,Cash,Prime,1.0
22713,2024-11-14 12:12:00,Bangalore,1231,17205,Completed,10.22,162.64,Wallet,Auto,1.0
22714,2024-07-30 16:17:00,Delhi,1607,10561,Completed,18.46,261.52,Card,Auto,1.0
22715,2024-10-10 00:08:00,Mumbai,1933,7089,Cancelled,14.41,0.0,Cash,Prime,1.0
22716,2024-05-03 13:17:00,Hyderabad,1578,15052,Cancelled,19.78,0.0,Wallet,Auto,1.2
22717,2024-04-11 20:16:00,Chennai,1653,16350,Cancelled,4.11,0.0,UPI,Mini,1.2
22718,2024-07-17 19:14:00,Pune,1889,6121,Completed,8.46,141.52,Cash,SUV,1.0
22719,2024-01-01 01:01:00,Hyderabad,1001,10337,Cancelled,19.0,0.0,UPI,Mini,1.0
22720,2024-03-10 05:35:00,Hyderabad,1082,10241,Completed,13.04,196.48,Cash,Prime,1.0
22721,2024-11-27 10:06:00,Bangalore,1239,14140,Completed,12.86,194.32,Wallet,SUV,1.0
22722,2024-04-22 14:22:00,Chennai,1212,14509,Cancelled,11.16,0.0,Cash,SUV,1.5
22723,2024-03-26 03:38:00,Delhi,1633,5567,Completed,4.79,97.48,UPI,Mini,1.0
22724,2024-09-17 18:42:00,Chennai,1039,19577,Completed,24.66,335.92,Card,Mini,1.0
22725,2024-01-10 12:39:00,Hyderabad,1587,6330,Completed,18.01,256.12,UPI,Prime,1.0
22726,2024-07-20 20:17:00,Delhi,1854,6694,Completed,12.08,184.96,Cash,Mini,1.0
22727,2024-12-19 18:39:00,Mumbai,1503,5090,No Show,15.08,0.0,Cash,Mini,2.0
22728,2024-05-06 13:34:00,Mumbai,1837,16760,Completed,5.33,103.96,Wallet,SUV,1.0
22729,2024-05-22 21:06:00,Pune,1121,16457,Cancelled,11.7,0.0,UPI,Mini,1.0
22730,2024-07-26 09:52:00,Bangalore,1569,15737,Completed,7.45,129.4,Card,Auto,1.0
22731,2024-08-12 22:03:00,Hyderabad,1842,14322,Cancelled,14.28,0.0,Wallet,SUV,1.2
22732,2024-01-23 18:09:00,Pune,1555,15596,Completed,14.05,208.6,Cash,Prime,1.0
22733,2024-01-20 19:31:00,Bangalore,1905,13395,Cancelled,8.34,0.0,Wallet,Prime,1.0
22734,2024-12-29 14:23:00,Mumbai,1183,16864,Completed,4.2,90.4,UPI,Mini,1.0
22735,2024-07-24 03:24:00,Mumbai,1788,19816,Completed,14.0,208.0,Cash,SUV,1.0
22736,2024-11-06 19:06:00,Bangalore,1766,7075,Completed,8.85,175.44,Cash,Mini,1.2
22737,2024-03-18 01:25:00,Bangalore,1902,14455,Completed,6.79,182.22,Cash,SUV,1.5
22738,2024-02-16 00:23:00,Bangalore,1996,16599,Completed,18.87,266.44,Cash,Auto,1.0
22739,2024-12-11 19:34:00,Hyderabad,1738,19580,Completed,22.73,312.76,Cash,SUV,1.0
22740,2024-10-08 11:37:00,Pune,1430,18825,Completed,8.37,140.44,Cash,Mini,1.0
22741,2024-03-11 07:21:00,Hyderabad,1869,15685,No Show,16.05,0.0,Cash,Auto,1.0
22742,2024-01-21 21:10:00,Hyderabad,1375,8595,Completed,17.55,250.6,Cash,SUV,1.0
22743,2024-09-11 00:20:00,Delhi,1977,9588,Cancelled,21.95,0.0,Cash,Mini,1.0
22744,2024-09-29 13:05:00,Pune,1085,16436,Cancelled,23.68,0.0,Cash,Auto,1.0
22745,2024-07-20 13:00:00,Pune,1076,19867,Completed,2.22,66.64,UPI,Prime,1.0
22746,2024-03-20 02:02:00,Mumbai,1885,7942,No Show,11.0,0.0,Cash,SUV,1.0
22747,2024-12-04 15:51:00,Hyderabad,1702,17819,Completed,5.77,109.24,Wallet,SUV,1.0
22748,2024-06-01 14:54:00,Bangalore,1337,11340,Completed,14.67,216.04,Cash,SUV,1.0
22749,2024-06-06 20:36:00,Hyderabad,1116,19163,Cancelled,23.43,0.0,UPI,Auto,1.0
22750,2024-03-03 12:24:00,Bangalore,1089,11655,Completed,7.29,127.48,Cash,Auto,1.0
22751,2024-07-22 06:05:00,Bangalore,1199,15033,Completed,19.71,276.52,Card,SUV,1.0
22752,2024-09-27 22:04:00,Hyderabad,1202,13574,Completed,12.38,188.56,UPI,Prime,1.0
22753,2024-05-23 20:00:00,Delhi,1019,17207,Cancelled,18.23,0.0,Wallet,Prime,1.0
22754,2024-04-18 04:43:00,Chennai,1032,12248,Completed,21.52,298.24,Card,Auto,1.0
22755,2024-05-31 05:09:00,Bangalore,1661,16205,Cancelled,2.77,0.0,Wallet,SUV,1.0
22756,2024-03-07 19:00:00,Chennai,1343,18275,Completed,13.22,198.64,Card,Auto,1.0
22757,2024-03-22 05:27:00,Delhi,1192,17081,Completed,8.94,176.74,Card,Prime,1.2
22758,2024-12-04 02:30:00,Chennai,1643,10298,Completed,15.66,227.92,Wallet,Auto,1.0
22759,2024-04-01 16:52:00,Bangalore,1681,16934,Completed,6.64,119.68,Wallet,SUV,1.0
22760,2024-10-10 20:01:00,Chennai,1636,13540,Completed,5.83,109.96,Card,SUV,1.0
22761,2024-04-06 14:01:00,Pune,1558,17341,Completed,24.77,337.24,UPI,Prime,1.0
22762,2024-07-19 09:52:00,Pune,1020,19712,Completed,12.58,286.44,UPI,Prime,1.5
22763,2024-06-21 13:58:00,Bangalore,1278,8982,Cancelled,24.12,0.0,UPI,Auto,1.5
22764,2024-04-30 10:45:00,Pune,1002,14879,Completed,2.08,64.96,Cash,Mini,1.0
22765,2024-07-31 07:39:00,Pune,1976,6545,Completed,5.02,100.24,Card,Auto,1.0
22766,2024-05-18 07:04:00,Chennai,1601,5432,No Show,23.71,0.0,Wallet,Prime,1.0
22767,2024-04-25 19:56:00,Mumbai,1334,12488,Completed,22.52,310.24,Cash,Prime,1.0
22768,2024-06-23 14:50:00,Chennai,1991,16008,Cancelled,11.11,0.0,Wallet,SUV,1.2
22769,2024-11-24 22:40:00,Delhi,1619,13639,Completed,22.68,312.16,UPI,SUV,1.0
22770,2024-02-28 07:29:00,Hyderabad,1139,16852,Completed,14.0,208.0,UPI,Prime,1.0
22771,2024-10-22 02:37:00,Hyderabad,1990,7003,Completed,16.78,241.36,Cash,SUV,1.0
22772,2024-07-23 19:49:00,Pune,1093,11989,Cancelled,5.32,0.0,Wallet,SUV,1.2
22773,2024-03-19 23:09:00,Pune,1922,16745,Completed,9.84,158.08,Wallet,SUV,1.0
22774,2024-06-18 10:39:00,Pune,1543,5636,No Show,6.48,0.0,Wallet,Mini,1.2
22775,2024-10-10 07:28:00,Chennai,1670,6145,Completed,22.82,376.61,Cash,Mini,1.2
22776,2024-04-08 17:16:00,Delhi,1046,12602,Cancelled,22.22,0.0,Cash,Prime,1.0
22777,2024-04-06 08:23:00,Chennai,1179,11731,Completed,7.09,125.08,UPI,SUV,1.0
22778,2024-10-05 08:15:00,Hyderabad,1257,9459,Completed,12.96,293.28,Wallet,SUV,1.5
22779,2024-06-10 15:01:00,Hyderabad,1820,7674,Completed,7.49,129.88,Wallet,Mini,1.0
22780,2024-12-29 23:18:00,Chennai,1282,14926,Cancelled,8.84,0.0,Wallet,Mini,1.0
22781,2024-10-20 14:37:00,Mumbai,1326,6546,Completed,8.75,145.0,UPI,Prime,1.0
22782,2024-06-11 21:15:00,Pune,1236,13201,Completed,21.4,445.2,Wallet,SUV,1.5
22783,2024-12-22 03:43:00,Bangalore,1070,15397,Cancelled,14.42,0.0,Card,Mini,1.0
22784,2024-10-26 20:27:00,Hyderabad,1632,15636,Completed,15.58,340.44,UPI,Auto,1.5
22785,2024-07-22 13:32:00,Mumbai,1994,8839,Completed,23.52,322.24,Wallet,Mini,1.0
22786,2024-06-10 04:41:00,Bangalore,1201,15471,Completed,20.31,425.58,Wallet,SUV,1.5
22787,2024-02-16 14:00:00,Pune,1450,7760,Completed,4.36,92.32,Cash,SUV,1.0
22788,2024-12-24 01:42:00,Hyderabad,1418,9241,Completed,12.1,185.2,Wallet,Prime,1.0
22789,2024-03-20 07:05:00,Chennai,1572,10160,Completed,13.24,198.88,UPI,Prime,1.0
22790,2024-10-30 05:48:00,Pune,1576,14682,Completed,17.63,251.56,Cash,Auto,1.0
22791,2024-03-16 16:23:00,Chennai,1921,7030,Completed,10.47,165.64,Wallet,SUV,1.0
22792,2024-04-09 07:26:00,Mumbai,1194,13560,Completed,6.6,119.2,Card,Prime,1.0
22793,2024-08-03 13:14:00,Pune,1792,13600,Completed,24.74,505.32,Cash,SUV,1.5
22794,2024-11-21 01:40:00,Pune,1741,14024,Cancelled,18.96,0.0,Wallet,Prime,1.5
22795,2024-06-26 18:58:00,Mumbai,1831,11938,Completed,12.83,193.96,Wallet,Auto,1.0
22796,2024-07-07 15:47:00,Bangalore,1346,17030,Completed,2.08,64.96,UPI,Prime,1.0
22797,2024-03-15 14:00:00,Bangalore,1680,15555,Completed,18.86,399.48,UPI,Mini,1.5
22798,2024-11-04 22:03:00,Bangalore,1681,5700,No Show,10.09,0.0,Wallet,Prime,2.0
22799,2024-06-28 22:21:00,Delhi,1612,11498,Cancelled,2.71,0.0,UPI,Prime,1.0
22800,2024-12-14 18:06:00,Hyderabad,1443,11416,Completed,2.78,73.36,UPI,SUV,1.0
22801,2024-01-15 11:37:00,Pune,1359,5081,Completed,7.8,200.4,UPI,Auto,1.5
22802,2024-02-18 01:01:00,Bangalore,1432,18880,Completed,6.05,135.12,UPI,Auto,1.2
22803,2024-05-15 00:16:00,Pune,1030,13790,Completed,12.88,233.47,Card,SUV,1.2
22804,2024-01-05 15:40:00,Pune,1806,19358,Completed,13.29,239.38,UPI,SUV,1.2
22805,2024-06-23 16:22:00,Hyderabad,1725,8952,Completed,2.12,78.53,Wallet,Prime,1.2
22806,2024-03-22 21:07:00,Delhi,1005,6418,Cancelled,18.21,0.0,Card,SUV,1.5
22807,2024-09-15 02:36:00,Hyderabad,1649,11326,Completed,10.06,160.72,Cash,Mini,1.0
22808,2024-10-03 19:45:00,Chennai,1546,16440,Completed,23.67,486.06,Wallet,Auto,1.5
22809,2024-08-31 01:50:00,Pune,1671,5640,Completed,16.4,473.6,Wallet,Auto,2.0
22810,2024-08-04 00:40:00,Chennai,1364,5921,Completed,16.6,358.8,Card,Prime,1.5
22811,2024-08-23 14:59:00,Hyderabad,1778,6787,Cancelled,9.39,0.0,Cash,Auto,1.0
22812,2024-05-26 21:15:00,Mumbai,1139,18571,Completed,23.78,325.36,Card,SUV,1.0
22813,2024-02-10 12:44:00,Bangalore,1614,12016,Completed,21.87,302.44,Card,Auto,1.0
22814,2024-11-13 19:27:00,Delhi,1567,15923,Completed,10.94,171.28,UPI,Auto,1.0
22815,2024-02-01 04:15:00,Delhi,1921,8502,Completed,4.03,132.54,UPI,Auto,1.5
22816,2024-01-13 14:59:00,Mumbai,1435,19181,Completed,3.43,81.16,Card,Mini,1.0
22817,2024-04-04 10:01:00,Chennai,1665,11741,Completed,15.06,220.72,Cash,Prime,1.0
22818,2024-01-12 22:43:00,Mumbai,1526,5939,Completed,2.48,69.76,Card,Auto,1.0
22819,2024-10-07 20:21:00,Mumbai,1966,17900,Cancelled,14.23,0.0,Cash,Mini,1.0
22820,2024-10-23 10:27:00,Delhi,1726,9664,Completed,17.0,244.0,Cash,Prime,1.0
22821,2024-01-11 04:17:00,Delhi,1223,15533,Cancelled,7.98,0.0,UPI,Prime,1.0
22822,2024-06-10 17:27:00,Mumbai,1365,8698,Cancelled,7.99,0.0,UPI,Auto,1.0
22823,2024-09-25 06:15:00,Hyderabad,1171,15194,Completed,12.84,194.08,Wallet,Auto,1.0
22824,2024-01-23 03:44:00,Pune,1284,17105,Completed,4.34,110.5,Wallet,Prime,1.2
22825,2024-12-14 14:56:00,Hyderabad,1106,16055,No Show,3.56,0.0,Cash,SUV,1.0
22826,2024-10-15 06:51:00,Delhi,1147,10375,Completed,13.59,203.08,Wallet,SUV,1.0
22827,2024-10-28 20:20:00,Delhi,1636,14121,Completed,20.34,284.08,Cash,SUV,1.0
22828,2024-01-23 17:59:00,Pune,1874,7295,Completed,22.45,309.4,Wallet,Mini,1.0
22829,2024-06-21 20:20:00,Pune,1591,13692,No Show,14.25,0.0,Wallet,SUV,1.0
22830,2024-12-30 13:15:00,Pune,1582,15292,Completed,5.91,110.92,Wallet,SUV,1.0
22831,2024-10-16 13:26:00,Hyderabad,1328,7523,Cancelled,6.88,0.0,Card,Mini,1.0
22832,2024-12-03 01:52:00,Hyderabad,1501,12986,Completed,16.75,241.0,Cash,SUV,1.0
22833,2024-10-31 03:07:00,Hyderabad,1412,14375,Completed,11.18,261.24,UPI,Prime,1.5
22834,2024-12-05 17:07:00,Mumbai,1884,16317,Cancelled,22.84,0.0,Cash,Prime,1.2
22835,2024-06-07 00:48:00,Hyderabad,1977,10037,Cancelled,21.76,0.0,Cash,Mini,1.0
22836,2024-03-04 09:24:00,Delhi,1430,6019,Completed,17.72,378.96,Wallet,SUV,1.5
22837,2024-11-27 19:48:00,Pune,1573,13317,Completed,6.78,182.04,Wallet,Auto,1.5
22838,2024-12-01 09:56:00,Chennai,1462,12742,Completed,18.48,314.11,Card,Mini,1.2
22839,2024-02-11 14:33:00,Bangalore,1056,13401,Completed,2.51,70.12,UPI,Mini,1.0
22840,2024-08-27 13:21:00,Pune,1791,17659,No Show,8.64,0.0,Cash,Auto,1.2
22841,2024-04-03 10:51:00,Pune,1512,15551,Completed,22.87,314.44,Card,Mini,1.0
22842,2024-07-03 00:18:00,Bangalore,1645,9244,Completed,7.51,130.12,Card,Prime,1.0
22843,2024-05-20 17:41:00,Hyderabad,1666,17537,Completed,3.56,99.26,Card,Prime,1.2
22844,2024-11-02 11:38:00,Delhi,1865,18603,Completed,20.86,290.32,UPI,Prime,1.0
22845,2024-11-13 19:29:00,Delhi,1717,16096,Completed,16.13,233.56,Wallet,SUV,1.0
22846,2024-07-04 10:41:00,Pune,1685,5609,Completed,10.95,171.4,Card,Prime,1.0
22847,2024-11-19 15:59:00,Mumbai,1542,9817,Completed,4.26,136.68,Cash,Auto,1.5
22848,2024-12-29 10:44:00,Delhi,1257,7395,Completed,5.17,102.04,Card,Prime,1.0
22849,2024-07-25 04:13:00,Hyderabad,1570,15364,Completed,20.08,280.96,UPI,Auto,1.0
22850,2024-03-28 18:34:00,Chennai,1532,12992,Completed,23.1,317.2,Wallet,Prime,1.0
22851,2024-09-27 04:54:00,Pune,1421,14025,Completed,4.83,97.96,Card,Auto,1.0
22852,2024-12-05 11:39:00,Delhi,1153,9072,Completed,13.99,207.88,Card,Prime,1.0
22853,2024-12-26 16:12:00,Delhi,1231,6252,Completed,9.17,150.04,Wallet,SUV,1.0
22854,2024-02-12 15:17:00,Chennai,1064,18328,Completed,24.2,330.4,Wallet,Mini,1.0
22855,2024-11-15 21:21:00,Hyderabad,1437,19128,Completed,13.97,207.64,Card,Mini,1.0
22856,2024-05-13 15:41:00,Chennai,1731,13931,Completed,9.66,187.1,Cash,Prime,1.2
22857,2024-02-03 04:25:00,Pune,1469,14131,Completed,10.46,165.52,Cash,Prime,1.0
22858,2024-05-05 19:40:00,Bangalore,1382,12395,Completed,17.38,298.27,Card,Mini,1.2
22859,2024-01-18 01:33:00,Mumbai,1477,10214,Completed,22.53,310.36,Cash,Mini,1.0
22860,2024-04-12 07:28:00,Chennai,1128,5254,Completed,3.61,83.32,Cash,Prime,1.0
22861,2024-03-23 15:41:00,Hyderabad,1424,13618,Completed,6.58,118.96,Wallet,SUV,1.0
22862,2024-07-24 03:27:00,Delhi,1242,6993,Completed,16.24,234.88,UPI,Mini,1.0
22863,2024-07-02 12:05:00,Mumbai,1581,19715,No Show,21.78,0.0,Cash,Prime,1.0
22864,2024-02-01 22:07:00,Delhi,1008,11297,Completed,15.09,221.08,UPI,Auto,1.0
22865,2024-03-04 05:36:00,Delhi,1249,7572,Completed,20.39,284.68,Wallet,Prime,1.0
22866,2024-11-16 00:35:00,Mumbai,1587,10435,Completed,9.73,235.14,Wallet,Mini,1.5
22867,2024-03-31 00:59:00,Chennai,1555,19095,Completed,23.34,320.08,Card,SUV,1.0
22868,2024-08-08 02:42:00,Mumbai,1443,12595,Completed,16.66,239.92,Wallet,Prime,1.0
22869,2024-11-12 18:32:00,Bangalore,1715,13014,Completed,6.94,246.56,Card,Mini,2.0
22870,2024-06-15 21:33:00,Bangalore,1039,5597,Completed,9.25,151.0,Card,Mini,1.0
22871,2024-02-19 02:58:00,Pune,1114,5580,Completed,9.99,319.76,Card,Prime,2.0
22872,2024-04-29 07:02:00,Chennai,1382,8631,Cancelled,11.21,0.0,Card,SUV,1.0
22873,2024-05-27 03:42:00,Mumbai,1988,7572,Completed,6.0,168.0,Card,Prime,1.5
22874,2024-10-05 14:13:00,Mumbai,1529,8479,Cancelled,19.38,0.0,UPI,Auto,1.0
22875,2024-10-31 20:06:00,Bangalore,1721,14439,Completed,6.15,113.8,Wallet,Mini,1.0
22876,2024-08-10 16:20:00,Mumbai,1009,19119,Cancelled,21.58,0.0,UPI,Mini,1.0
22877,2024-02-11 21:38:00,Pune,1089,6757,Completed,7.65,131.8,Cash,Mini,1.0
22878,2024-11-12 09:03:00,Hyderabad,1411,6770,Completed,12.12,185.44,UPI,Mini,1.0
22879,2024-11-10 13:12:00,Mumbai,1878,16104,Completed,18.11,257.32,Wallet,Mini,1.0
22880,2024-04-06 16:13:00,Chennai,1196,9121,Completed,22.41,308.92,Wallet,Mini,1.0
22881,2024-02-16 05:23:00,Bangalore,1925,19045,Cancelled,10.83,0.0,Cash,Mini,1.0
22882,2024-07-27 11:48:00,Chennai,1255,15677,Completed,15.32,268.61,Wallet,Mini,1.2
22883,2024-07-12 06:38:00,Pune,1429,6098,Completed,9.9,158.8,UPI,Mini,1.0
22884,2024-03-02 21:26:00,Mumbai,1418,19030,Completed,8.74,144.88,Card,Mini,1.0
22885,2024-04-07 02:17:00,Pune,1005,13623,Completed,8.94,147.28,Card,Auto,1.0
22886,2024-07-09 16:55:00,Hyderabad,1430,16962,Completed,17.57,301.01,UPI,Prime,1.2
22887,2024-08-31 10:37:00,Delhi,1116,14081,Cancelled,5.48,0.0,Card,Mini,1.0
22888,2024-01-23 13:51:00,Mumbai,1408,8620,Completed,21.94,454.92,UPI,Auto,1.5
22889,2024-05-12 02:14:00,Hyderabad,1085,16546,Completed,15.7,228.4,UPI,Mini,1.0
22890,2024-10-02 14:53:00,Mumbai,1860,6761,Completed,15.86,230.32,Wallet,Auto,1.0
22891,2024-01-26 04:28:00,Hyderabad,1045,7915,Completed,22.96,631.04,Cash,Auto,2.0
22892,2024-03-22 02:34:00,Bangalore,1854,10482,Completed,21.84,453.12,Card,Auto,1.5
22893,2024-11-05 01:44:00,Hyderabad,1921,11025,Completed,12.32,281.76,Cash,Mini,1.5
22894,2024-03-30 14:05:00,Mumbai,1949,10968,Completed,21.33,295.96,Card,Auto,1.0
22895,2024-10-03 05:45:00,Delhi,1919,8539,Completed,9.43,153.16,Card,SUV,1.0
22896,2024-02-29 07:03:00,Delhi,1996,11286,Cancelled,6.17,0.0,Card,Auto,1.0
22897,2024-02-13 00:44:00,Chennai,1516,18586,Cancelled,22.72,0.0,Wallet,Auto,1.5
22898,2024-02-19 06:03:00,Pune,1060,6385,Completed,19.66,275.92,Wallet,Mini,1.0
22899,2024-09-13 18:59:00,Chennai,1766,9715,Completed,8.53,142.36,Wallet,Prime,1.0
22900,2024-05-28 01:22:00,Hyderabad,1480,13927,Completed,14.22,210.64,Cash,SUV,1.0
22901,2024-09-27 01:53:00,Chennai,1022,11980,Completed,4.8,97.6,UPI,Prime,1.0
22902,2024-11-17 20:28:00,Bangalore,1027,16130,Cancelled,13.88,0.0,Cash,SUV,1.0
22903,2024-06-11 15:31:00,Delhi,1731,13831,Completed,13.96,207.52,Card,SUV,1.0
22904,2024-09-09 01:32:00,Pune,1391,9529,Completed,24.62,503.16,Card,Auto,1.5
22905,2024-05-23 15:53:00,Hyderabad,1716,17891,No Show,10.29,0.0,Cash,Auto,1.2
22906,2024-04-30 03:12:00,Chennai,1733,6297,Completed,19.23,406.14,Card,SUV,1.5
22907,2024-12-27 16:07:00,Pune,1330,9763,Completed,5.23,102.76,Cash,SUV,1.0
22908,2024-07-16 18:42:00,Bangalore,1455,11010,Cancelled,17.33,0.0,UPI,Auto,1.0
22909,2024-08-20 09:44:00,Pune,1684,15436,Completed,21.55,447.9,Card,SUV,1.5
22910,2024-09-16 06:36:00,Pune,1020,6834,Completed,12.16,278.88,Wallet,Mini,1.5
22911,2024-02-20 14:21:00,Hyderabad,1367,14976,Completed,13.22,297.96,Cash,Auto,1.5
22912,2024-11-13 20:11:00,Pune,1962,11829,Completed,14.7,216.4,UPI,SUV,1.0
22913,2024-08-10 15:40:00,Bangalore,1675,10134,Cancelled,2.21,0.0,Cash,Prime,1.0
